EventId,Date,Time,Period,Actual,Forecast,Previous
USD::cpi::y/y,2008-07-16,20:30,jun,5.0%,,4.2%
USD::core cpi::y/y,2008-07-16,20:30,jun,2.4%,,2.3%
USD::cpi::m/m,2008-07-16,20:30,,1.1%,0.7%,0.6%
USD::core cpi::m/m,2008-07-16,20:30,,0.3%,0.2%,0.2%
CAD::manufacturing sales::m/m,2008-07-16,20:30,,2.70%,0.40%,2.00%
USD::tic net long - term transactions::none,2008-07-16,21:00,,67.0B,68.0B,115.1B
USD::capacity utilization rate::none,2008-07-16,21:15,,79.9%,79.3%,79.4%
USD::industrial production::m/m,2008-07-16,21:15,,0.5%,0.0%,-0.2%
USD::fed chairman bernanke testifies::none,2008-07-16,22:00,,,,
USD::crude oil inventories::none,2008-07-16,22:35,,3.000M,,-5.900M
USD::nahb housing market index::none,2008-07-17,01:00,,16,18,18
USD::fed's balance sheet::none,2008-07-17,04:30,,910.68B,,898.03B
EUR::italian trade balance::none,2008-07-17,16:00,,-0.10B,,-1.00B
CHF::zew expectations::none,2008-07-17,17:00,,-76.9,-66.8,-63.8
USD::building permits::none,2008-07-17,20:30,,1.090M,0.960M,0.980M
CAD::foreign securities purchases::none,2008-07-17,20:30,,10.70B,3.50B,9.80B
USD::housing starts::none,2008-07-17,20:30,,1.070M,0.960M,0.980M
USD::initial jobless claims::none,2008-07-17,20:30,,366K,380K,346K
USD::philadelphia fed manufacturing index::none,2008-07-17,22:00,,-16.3,-15.0,-17.1
CAD::boc monetary policy report::none,2008-07-17,22:30,,,,
AUD::import price index::q/q,2008-07-18,09:30,,1.4%,2.1%,2.7%
EUR::german ppi::m/m,2008-07-18,14:00,,0.9%,0.7%,1.0%
GBP::m4 money supply::m/m,2008-07-18,16:30,,2.0%,0.4%,0.4%
GBP::public sector net borrowing::none,2008-07-18,16:30,,9.2B,7.5B,11.0B
EUR::trade balance::none,2008-07-18,17:00,,-1.5B,0.9B,2.2B
CAD::leading indicators::m/m,2008-07-18,20:30,,0.0%,0.1%,0.2%
CAD::wholesale sales::m/m,2008-07-18,20:30,,1.6%,0.5%,1.4%
USD::u.s. baker hughes oil rig count::none,2008-07-19,01:00,,385,,370
AUD::cftc aud speculative net positions::none,2008-07-19,03:30,,56.1K,,49.3K
CAD::cftc cad speculative net positions::none,2008-07-19,03:30,,12.9K,,-6.0K
CHF::cftc chf speculative net positions::none,2008-07-19,03:30,,15.0K,,-4.7K
EUR::cftc eur speculative net positions::none,2008-07-19,03:30,,23.0K,,24.0K
GBP::cftc gbp speculative net positions::none,2008-07-19,03:30,,6.4K,,-8.3K
USD::cftc gold speculative net positions::none,2008-07-19,03:30,,202.8K,,189.6K
JPY::cftc jpy speculative net positions::none,2008-07-19,03:30,,50.1K,,5.3K
MXN::cftc mxn speculative net positions::none,2008-07-19,03:30,,72.3K,,72.2K
NZD::cftc nzd speculative net positions::none,2008-07-19,03:30,,5.3K,,2.1K
USD::cftc silver speculative net positions::none,2008-07-19,03:30,,49.3K,,48.1K
USD::cftc crude oil speculative net positions::none,2008-07-19,04:30,,22.4k,,14.1k
NZD::visitor arrivals::m/m,2008-07-21,06:45,,-1.4%,,9.4%
GBP::rightmove house price index::m/m,2008-07-21,07:00,,-1.8%,,-1.2%
AUD::new motor vehicle sales::m/m,2008-07-21,09:30,,1.0%,,-1.6%
AUD::ppi::q/q,2008-07-21,09:30,,1.0%,1.6%,1.9%
NZD::credit card spending::y/y,2008-07-21,11:00,,3.3%,,5.9%
CHF::ppi::m/m,2008-07-21,15:15,,0.6%,0.4%,1.2%
USD::us leading index::m/m,2008-07-21,23:00,jun,-0.1%,-0.1%,-0.2%
JPY::all industries activity index::m/m,2008-07-22,07:50,,0.4%,,0.8%
CHF::trade balance::none,2008-07-22,14:15,,2.410B,1.620B,1.870B
CAD::core retail sales::m/m,2008-07-22,20:30,,0.4%,0.8%,1.1%
CAD::retail sales::m/m,2008-07-22,20:30,,0.4%,0.5%,0.6%
USD::house price index::m/m,2008-07-22,22:00,,-0.3%,-0.6%,-0.8%
USD::richmond manufacturing index::none,2008-07-22,22:00,,-16,-9,-12
AUD::cpi::q/q,2008-07-23,09:30,,1.5%,1.2%,1.3%
AUD::trimmed mean cpi::q/q,2008-07-23,09:30,,1.2%,1.1%,1.2%
EUR::french consumer spending::m/m,2008-07-23,14:45,,-0.4%,-0.6%,2.0%
EUR::italian retail sales::m/m,2008-07-23,16:00,,0.2%,-0.1%,0.0%
GBP::boe mpc meeting minutes::none,2008-07-23,16:30,,,,
GBP::gross mortgage approvals::none,2008-07-23,16:30,,21.1K,,28.0K
EUR::industrial new orders::m/m,2008-07-23,17:00,,-3.5%,-1.3%,2.5%
GBP::cbi industrial trends orders::none,2008-07-23,18:00,,-8,-5,1
CAD::cpi::m/m,2008-07-23,19:00,,0.7%,0.5%,1.0%
CAD::core cpi::m/m,2008-07-23,19:00,,0.1%,0.2%,0.3%
USD::crude oil inventories::none,2008-07-23,22:35,,-1.600M,,3.000M
USD::fed's balance sheet::none,2008-07-24,04:30,,899.67B,,910.68B
NZD::rbnz interest rate decision::none,2008-07-24,05:00,,8.00%,8.25%,8.25%
JPY::adjusted trade balance::none,2008-07-24,07:50,,0.14T,0.28T,0.64T
EUR::current account::none,2008-07-24,16:00,,-7.3B,-0.5B,-0.3B
EUR::german ifo business climate index::none,2008-07-24,16:00,,97.5,100.2,101.3
GBP::retail sales::m/m,2008-07-24,16:30,,-3.9%,-2.5%,3.5%
USD::initial jobless claims::none,2008-07-24,20:30,,406K,379K,366K
USD::existing home sales::none,2008-07-24,22:00,,4.86M,4.93M,4.99M
JPY::national core cpi::y/y,2008-07-25,07:30,,1.9%,1.9%,1.5%
JPY::tokyo core cpi::y/y,2008-07-25,07:30,,1.6%,1.6%,1.3%
JPY::corporate services price index (cspi)::y/y,2008-07-25,07:50,,1.2%,0.6%,0.6%
EUR::m3 money supply::y/y,2008-07-25,16:00,,9.5%,10.3%,10.5%
GBP::gdp::q/q,2008-07-25,16:30,,0.2%,0.2%,0.3%
GBP::index of services::none,2008-07-25,16:30,,0.4%,0.4%,0.3%
USD::core durable goods orders::m/m,2008-07-25,20:30,,2.0%,-0.2%,-0.9%
USD::durable goods orders::m/m,2008-07-25,20:30,,0.8%,-0.3%,0.0%
USD::michigan consumer sentiment::none,2008-07-25,22:00,,61.2,56.3,56.6
USD::new home sales::none,2008-07-25,22:00,,530K,508K,512K
USD::u.s. baker hughes oil rig count::none,2008-07-26,01:00,,393,,385
AUD::cftc aud speculative net positions::none,2008-07-26,03:30,,53.6K,,56.1K
CAD::cftc cad speculative net positions::none,2008-07-26,03:30,,21.9K,,12.9K
CHF::cftc chf speculative net positions::none,2008-07-26,03:30,,-1.7K,,15.0K
EUR::cftc eur speculative net positions::none,2008-07-26,03:30,,4.1K,,23.0K
GBP::cftc gbp speculative net positions::none,2008-07-26,03:30,,3.3K,,6.4K
USD::cftc gold speculative net positions::none,2008-07-26,03:30,,194.7K,,202.8K
JPY::cftc jpy speculative net positions::none,2008-07-26,03:30,,10.5K,,50.1K
MXN::cftc mxn speculative net positions::none,2008-07-26,03:30,,90.1K,,72.3K
NZD::cftc nzd speculative net positions::none,2008-07-26,03:30,,5.0K,,5.3K
USD::cftc silver speculative net positions::none,2008-07-26,03:30,,47.0K,,49.3K
USD::cftc crude oil speculative net positions::none,2008-07-26,04:30,,-3.6k,,22.4k
NZD::trade balance::m/m,2008-07-28,06:45,,-223M,-402M,-168M
AUD::nab quarterly business confidence::none,2008-07-28,09:30,,-8.00,,-4.00
EUR::gfk german consumer climate::none,2008-07-28,14:00,,2.1,3.5,3.9
NZD::building consents::m/m,2008-07-29,06:45,,-20.1%,,-42.3%
JPY::household spending::y/y,2008-07-29,07:30,,-1.8%,-2.8%,-3.2%
JPY::unemployment rate::none,2008-07-29,07:30,,4.1%,4.0%,4.0%
JPY::retail sales::y/y,2008-07-29,07:50,,0.3%,-0.2%,0.3%
EUR::german cpi::m/m,2008-07-29,14:00,,0.6%,0.5%,0.3%
CHF::consumption indicator::none,2008-07-29,16:00,,2.25,,1.91
GBP::mortgage approvals::none,2008-07-29,16:30,,36K,37K,42K
GBP::net lending to individuals::none,2008-07-29,16:30,,4.0B,5.0B,5.4B
GBP::cbi distributive trades survey::none,2008-07-29,18:00,,-36,-15,-9
USD::s&p/cs hpi composite - 20 n.s.a.::y/y,2008-07-29,21:00,,-15.8%,-16.2%,-15.3%
USD::cb consumer confidence::none,2008-07-29,22:00,,51.9,50.0,50.4
JPY::industrial production::m/m,2008-07-30,07:50,,-2.0%,-1.7%,2.8%
AUD::building approvals::m/m,2008-07-30,09:30,,-0.7%,1.0%,-6.5%
EUR::consumer confidence::none,2008-07-30,17:00,,-20.0,-19.0,-17.0
USD::adp nonfarm employment change::none,2008-07-30,20:15,,9K,-58K,-79K
CAD::ippi::m/m,2008-07-30,20:30,,1.3%,1.0%,0.6%
CAD::rmpi::m/m,2008-07-30,20:30,,4.4%,3.3%,3.1%
USD::crude oil inventories::none,2008-07-30,22:35,,-0.100M,,-1.600M
USD::fed's balance sheet::none,2008-07-31,04:30,,918.63B,,899.67B
GBP::gfk consumer confidence::none,2008-07-31,07:00,,-39,-37,-34
AUD::aig manufacturing index::none,2008-07-31,08:00,,46.9,,47.0
JPY::average cash earnings::y/y,2008-07-31,09:30,,-0.6%,0.6%,0.8%
AUD::private sector credit::m/m,2008-07-31,09:30,,0.4%,0.5%,0.6%
AUD::retail sales::m/m,2008-07-31,09:30,,-1.0%,0.1%,0.7%
AUD::trade balance::none,2008-07-31,09:30,,0.40B,0.00B,-1.00B
NZD::anz business confidence::none,2008-07-31,11:00,,-43.20,,-38.70
JPY::housing starts::y/y,2008-07-31,13:00,,-16.7%,-18.1%,-6.5%
CHF::cpi::m/m,2008-07-31,13:45,,-0.4%,-0.5%,0.2%
GBP::nationwide hpi::m/m,2008-07-31,14:00,,-1.7%,-1.2%,-0.9%
EUR::german unemployment change::none,2008-07-31,15:55,,-20K,-20K,-38K
EUR::cpi::y/y,2008-07-31,17:00,,4.1%,4.1%,4.0%
EUR::italian cpi::m/m,2008-07-31,17:00,,0.5%,0.4%,0.4%
EUR::unemployment rate::none,2008-07-31,17:00,,7.3%,7.2%,7.2%
USD::employment cost index::q/q,2008-07-31,20:30,,0.7%,0.7%,0.7%
CAD::gdp::m/m,2008-07-31,20:30,,-0.1%,0.2%,0.4%
USD::gdp::q/q,2008-07-31,20:30,,1.9%,2.0%,1.0%
USD::gdp price index::q/q,2008-07-31,20:30,,1.1%,2.4%,2.7%
USD::initial jobless claims::none,2008-07-31,20:30,,448K,395K,406K
USD::chicago pmi::none,2008-07-31,21:45,,50.8,49.0,49.6
AUD::mi inflation gauge::m/m,2008-08-01,09:30,,0.4%,,0.5%
EUR::german retail sales::m/m,2008-08-01,10:00,,-1.4%,-0.5%,0.5%
MXN::1st half - month cpi::none,2008-08-01,17:00,jul,0.38%,,0.29%
MXN::1st half - month core cpi::none,2008-08-01,17:00,jul,0.24%,,0.23%
USD::all car sales::none,2008-08-01,17:00,jul,7.02M,,7.73M
USD::all truck sales::none,2008-08-01,17:00,jul,5.69M,,6.33M
GBP::average earnings ex bonus::none,2008-08-01,17:00,jul,3.60%,,4.00%
USD::average weekly hours::none,2008-08-01,17:00,jul,34.50,,34.50
INR::bank loan growth::none,2008-08-01,17:00,jul,25.57%,,26.05%
GBP::boe consumer credit::none,2008-08-01,17:00,jul,0.72B,,0.55B
CAD::budget balance::none,2008-08-01,17:00,jul,2.18B,,1.64B
CAD::budget balance::y/y,2008-08-01,17:00,jul,2.94B,,1.22B
USD::cb employment trends index::none,2008-08-01,17:00,jul,115.00,,117.50
GBP::cpi::m/m,2008-08-01,17:00,jul,0.00%,,0.70%
KRW::cpi::m/m,2008-08-01,17:00,jul,0.70%,,0.60%
MXN::cpi::m/m,2008-08-01,17:00,jul,0.56%,,0.41%
SEK::cpi::m/m,2008-08-01,17:00,jul,-0.10%,,0.50%
CAD::cpi::y/y,2008-08-01,17:00,jul,3.40%,,3.10%
CHF::cpi::y/y,2008-08-01,17:00,jul,3.10%,,2.90%
KRW::cpi::y/y,2008-08-01,17:00,jul,5.90%,,5.50%
MXN::cpi::y/y,2008-08-01,17:00,jul,5.39%,,5.26%
SEK::cpi::y/y,2008-08-01,17:00,jul,4.40%,,4.30%
"USD::cpi index, n.s.a.::none",2008-08-01,17:00,jul,219.96,,218.82
SEK::cpif (cpi at constant interest rates)::m/m,2008-08-01,17:00,jul,-0.40%,,0.40%
SEK::cpif (cpi at constant interest rates)::y/y,2008-08-01,17:00,jul,3.20%,,3.30%
INR::cash reserve ratio::none,2008-08-01,17:00,jul,8.55%,,8.25%
USD::chain store sales::m/m,2008-08-01,17:00,jul,2.50%,,4.30%
USD::chain store sales::w/w,2008-08-01,17:00,jul,0.36%,,0.34%
USD::chain store sales::y/y,2008-08-01,17:00,jul,2.49%,,2.09%
USD::challenger job cuts::none,2008-08-01,17:00,jul,103.31K,,81.76K
USD::chicago fed national activity::none,2008-08-01,17:00,jul,-1.78,,-1.19
USD::cleveland cpi::m/m,2008-08-01,17:00,jul,0.30%,,0.30%
KRW::consumer confidence::none,2008-08-01,17:00,jul,79.00,,
MXN::consumer confidence::none,2008-08-01,17:00,jul,88.40,,90.90
SEK::consumer confidence::none,2008-08-01,17:00,jul,74.50,,83.70
MXN::consumer confidence n.s.a.::none,2008-08-01,17:00,jul,88.40,,90.70
USD::continuing jobless claims::none,2008-08-01,17:00,jul,"3,205.74K",,"3,060.38K"
MXN::core cpi::m/m,2008-08-01,17:00,jul,0.40%,,0.47%
CAD::core cpi::y/y,2008-08-01,17:00,jul,1.50%,,1.50%
USD::core cpi index::none,2008-08-01,17:00,jul,215.96,,215.42
USD::core pce price index::y/y,2008-08-01,17:00,jul,2.30%,,2.30%
GBP::core ppi output::m/m,2008-08-01,17:00,jul,0.80%,,0.40%
GBP::core ppi output::y/y,2008-08-01,17:00,jul,4.20%,,3.40%
GBP::core rpi::m/m,2008-08-01,17:00,jul,-0.20%,,0.80%
GBP::core rpi::y/y,2008-08-01,17:00,jul,5.30%,,4.80%
GBP::core retail sales::m/m,2008-08-01,17:00,jul,0.00%,,-3.80%
GBP::core retail sales::y/y,2008-08-01,17:00,jul,-0.20%,,0.30%
INR::cumulative industrial production::none,2008-08-01,17:00,jul,5.60%,,5.30%
KRW::current account::none,2008-08-01,17:00,jul,-1.74B,,-2.47B
USD::dallas fed mfg business index::none,2008-08-01,17:00,jul,-20.90,,-25.60
USD::dallas fed pce::none,2008-08-01,17:00,jul,3.40%,,2.80%
USD::dallas fed services revenues::none,2008-08-01,17:00,jul,10.00,,0.70
INR::deposit growth::none,2008-08-01,17:00,jul,20.38%,,21.98%
USD::domestic truck sales::none,2008-08-01,17:00,jul,4.70M,,5.28M
USD::durables excluding defense::m/m,2008-08-01,17:00,jul,-1.50%,,-0.80%
USD::eia weekly distillates stocks::none,2008-08-01,17:00,jul,2.55M,,2.22M
MXN::economic activity::m/m,2008-08-01,17:00,jul,-0.15%,,0.53%
MXN::economic activity::y/y,2008-08-01,17:00,jul,3.04%,,1.55%
USD::existing home sales::m/m,2008-08-01,17:00,jul,1.50%,,-1.20%
USD::export price index::m/m,2008-08-01,17:00,jul,1.50%,,1.00%
KRW::export price index::y/y,2008-08-01,17:00,jul,25.10%,,25.20%
CAD::exports::none,2008-08-01,17:00,jul,44.54B,,43.67B
INR::exports (usd)::none,2008-08-01,17:00,jul,19.03B,,19.18B
KRW::exports::y/y,2008-08-01,17:00,jul,35.60%,,16.40%
KRW::fx reserves - usd::none,2008-08-01,17:00,jul,247.52B,,258.10B
"INR::fx reserves, usd::none",2008-08-01,17:00,jul,305.47B,,308.40B
USD::factory orders ex transportation::m/m,2008-08-01,17:00,jul,-0.40%,,2.10%
USD::federal budget balance::none,2008-08-01,17:00,jul,-102.80B,,33.50B
INR::federal fiscal deficit::none,2008-08-01,17:00,jul,"1,159.80B",,861.26B
MXN::fiscal balance::none,2008-08-01,17:00,jul,6.26B,,-27.26B
CAD::foreign securities purchases by canadians::none,2008-08-01,17:00,jul,1.22B,,-9.22B
CAD::full employment change::none,2008-08-01,17:00,jul,5.30K,,-17.30K
USD::gasoline inventories::none,2008-08-01,17:00,jul,-0.21M,,0.46M
USD::government payrolls::none,2008-08-01,17:00,jul,51.00K,,34.00K
MXN::gross fixed investments::m/m,2008-08-01,17:00,jul,1.58%,,1.38%
MXN::gross fixed investments::y/y,2008-08-01,17:00,jul,12.25%,,11.62%
GBP::halifax house price index::y/y,2008-08-01,17:00,jul,-8.80%,,-6.10%
USD::house price index::none,2008-08-01,17:00,jul,205.20,,207.00
USD::house price index::y/y,2008-08-01,17:00,jul,-8.40%,,-8.00%
SEK::household lending growth::y/y,2008-08-01,17:00,jul,10.79%,,10.90%
USD::housing starts::m/m,2008-08-01,17:00,jul,-11.80%,,7.50%
CAD::ippi::y/y,2008-08-01,17:00,jul,7.50%,,6.00%
USD::ism manufacturing employment::none,2008-08-01,17:00,jul,51.20,,44.80
USD::ism manufacturing new orders index::none,2008-08-01,17:00,jul,47.00,,49.70
USD::ism non - manufacturing business activity::none,2008-08-01,17:00,jul,51.00,,50.20
USD::ism non - manufacturing employment::none,2008-08-01,17:00,jul,46.30,,43.40
USD::ism non - manufacturing new orders::none,2008-08-01,17:00,jul,49.00,,49.20
USD::ism non - manufacturing prices::none,2008-08-01,17:00,jul,78.30,,79.70
USD::ism - new york index::none,2008-08-01,17:00,jul,409.70,,412.60
KRW::import price index::y/y,2008-08-01,17:00,jul,50.60%,,48.90%
CAD::imports::none,2008-08-01,17:00,jul,38.95B,,38.61B
INR::imports (usd)::none,2008-08-01,17:00,jul,31.63B,,28.95B
KRW::imports::y/y,2008-08-01,17:00,jul,47.00%,,32.70%
SEK::industrial new orders::y/y,2008-08-01,17:00,jul,-0.33%,,-0.16%
KRW::industrial production::m/m,2008-08-01,17:00,jul,-0.60%,,-0.70%
MXN::industrial production::m/m,2008-08-01,17:00,jul,-0.58%,,0.35%
SEK::industrial production::m/m,2008-08-01,17:00,jul,-0.20%,,0.30%
GBP::industrial production::y/y,2008-08-01,17:00,jul,-2.60%,,-2.00%
INR::industrial production::y/y,2008-08-01,17:00,jul,5.60%,,8.60%
KRW::industrial production::y/y,2008-08-01,17:00,jul,8.80%,,7.30%
MXN::industrial production::y/y,2008-08-01,17:00,jul,0.52%,,-0.13%
SEK::industrial production::y/y,2008-08-01,17:00,jul,1.90%,,-0.90%
KRW::interest rate decision::none,2008-08-01,17:00,jul,5.00%,,5.00%
MXN::interest rate decision::none,2008-08-01,17:00,jul,8.00%,,7.75%
SEK::interest rate decision::none,2008-08-01,17:00,jul,4.48%,,4.25%
EUR::italian business confidence::none,2008-08-01,17:00,jul,98.40,,101.40
EUR::italian cpi::y/y,2008-08-01,17:00,jul,4.10%,,3.80%
EUR::italian consumer confidence::none,2008-08-01,17:00,jul,90.20,,94.00
EUR::italian hicp::m/m,2008-08-01,17:00,jul,-0.60%,,0.50%
EUR::italian hicp::y/y,2008-08-01,17:00,jul,4.00%,,4.00%
EUR::italian industrial new orders::m/m,2008-08-01,17:00,jul,4.00%,,1.29%
EUR::italian industrial new orders::y/y,2008-08-01,17:00,jul,7.24%,,-8.01%
EUR::italian industrial production::y/y,2008-08-01,17:00,jul,-2.60%,,-0.30%
EUR::italian industrial sales::m/m,2008-08-01,17:00,jul,-2.79%,,3.14%
EUR::italian industrial sales::y/y,2008-08-01,17:00,jul,7.40%,,4.83%
EUR::italian monthly unemployment rate::none,2008-08-01,17:00,jul,6.70%,,7.10%
EUR::italian ppi::m/m,2008-08-01,17:00,jul,1.00%,,1.00%
EUR::italian ppi::y/y,2008-08-01,17:00,jul,7.70%,,7.00%
EUR::italian retail sales::y/y,2008-08-01,17:00,jul,2.10%,,-2.79%
EUR::italian trade balance eu::none,2008-08-01,17:00,jul,4.09B,,1.41B
EUR::italian trade balance non - eu::none,2008-08-01,17:00,jul,-1.83B,,-2.47B
EUR::italian wage inflation::m/m,2008-08-01,17:00,jul,0.85%,,0.21%
EUR::italian wage inflation::y/y,2008-08-01,17:00,jul,4.40%,,3.60%
CAD::ivey pmi n.s.a::none,2008-08-01,17:00,jul,65.50,,69.60
USD::jolts job openings::none,2008-08-01,17:00,jul,3.76M,,3.67M
USD::jobless claims 4 - week avg.::none,2008-08-01,17:00,jul,392.60K,,375.68K
USD::kc fed composite index::none,2008-08-01,17:00,jul,8.00,,-5.00
USD::kc fed manufacturing index::none,2008-08-01,17:00,jul,19.00,,-16.00
CHF::kof leading indicators::none,2008-08-01,17:00,jul,80.30,,78.40
KRW::m2 money supply::none,2008-08-01,17:00,jul,13.40%,,13.00%
USD::mba 30 - year mortgage rate::none,2008-08-01,17:00,jul,6.42%,,6.38%
USD::mba purchase index::none,2008-08-01,17:00,jul,336.87,,353.75
KRW::manufacturing bsi index::none,2008-08-01,17:00,jul,80.00,,87.00
SEK::manufacturing confidence::none,2008-08-01,17:00,jul,-12.00,,-11.00
SEK::manufacturing pmi::none,2008-08-01,17:00,jul,48.60,,50.60
USD::manufacturing payrolls::none,2008-08-01,17:00,jul,-74.00K,,-60.00K
USD::manufacturing production::m/m,2008-08-01,17:00,jul,-1.10%,,-0.60%
GBP::manufacturing production::y/y,2008-08-01,17:00,jul,-1.90%,,-2.50%
USD::michigan 1 - year inflation expectations::none,2008-08-01,17:00,jul,5.10%,,5.10%
USD::michigan 5 - year inflation expectations::none,2008-08-01,17:00,jul,3.20%,,3.40%
USD::michigan consumer expectations::none,2008-08-01,17:00,jul,48.30,,49.20
USD::michigan current conditions::none,2008-08-01,17:00,jul,73.10,,68.70
USD::midwest manufacturing::none,2008-08-01,17:00,jul,94.20,,97.20
GBP::mortgage lending::none,2008-08-01,17:00,jul,3.01B,,2.67B
USD::mortgage market index::none,2008-08-01,17:00,jul,475.96,,501.71
USD::mortgage refinance index::none,2008-08-01,17:00,jul,"1,291.93",,"1,370.94"
USD::nfib small business optimism::none,2008-08-01,17:00,jul,88.20,,89.20
GBP::nationwide hpi::y/y,2008-08-01,17:00,jul,-8.10%,,-6.30%
USD::natural gas storage::none,2008-08-01,17:00,jul,80.39B,,78.57B
USD::new home sales::m/m,2008-08-01,17:00,jul,-2.10%,,-3.40%
USD::overall net capital flow::none,2008-08-01,17:00,jul,-17.60B,,94.80B
KRW::ppi::m/m,2008-08-01,17:00,jul,2.00%,,1.60%
SEK::ppi::m/m,2008-08-01,17:00,jul,0.97%,,0.98%
CHF::ppi::y/y,2008-08-01,17:00,jul,4.90%,,4.50%
KRW::ppi::y/y,2008-08-01,17:00,jul,12.50%,,10.50%
SEK::ppi::y/y,2008-08-01,17:00,jul,4.47%,,3.85%
GBP::ppi input::y/y,2008-08-01,17:00,jul,32.30%,,34.80%
GBP::ppi output::y/y,2008-08-01,17:00,jul,8.90%,,8.40%
CAD::part time employment change::none,2008-08-01,17:00,jul,-14.00K,,10.70K
CAD::participation rate::none,2008-08-01,17:00,jul,67.40%,,67.40%
USD::pending home sales index::none,2008-08-01,17:00,jul,87.40,,88.60
USD::philly fed business conditions::none,2008-08-01,17:00,jul,12.50,,13.90
USD::philly fed capex index::none,2008-08-01,17:00,jul,7.50,,4.30
USD::philly fed employment::none,2008-08-01,17:00,jul,-5.60,,-8.80
USD::philly fed new orders::none,2008-08-01,17:00,jul,-13.50,,-17.30
USD::philly fed prices paid::none,2008-08-01,17:00,jul,71.20,,64.30
USD::private nonfarm payrolls::none,2008-08-01,17:00,jul,-261.00K,,-206.00K
GBP::public sector net cash requirement::none,2008-08-01,17:00,jul,-13.83B,,12.12B
CAD::rmpi::y/y,2008-08-01,17:00,jul,30.00%,,32.90%
GBP::rpi::m/m,2008-08-01,17:00,jul,-0.10%,,0.80%
USD::real earnings::m/m,2008-08-01,17:00,jul,-0.40%,,-0.80%
USD::real personal consumption::m/m,2008-08-01,17:00,jul,-0.40%,,-0.10%
USD::redbook::m/m,2008-08-01,17:00,jul,0.92%,,-0.79%
USD::redbook::y/y,2008-08-01,17:00,jul,2.90%,,2.54%
USD::retail control::m/m,2008-08-01,17:00,jul,0.10%,,0.40%
MXN::retail sales::m/m,2008-08-01,17:00,jul,-0.12%,,0.95%
SEK::retail sales::m/m,2008-08-01,17:00,jul,-0.10%,,-0.80%
GBP::retail sales::y/y,2008-08-01,17:00,jul,2.10%,,2.20%
SEK::retail sales::y/y,2008-08-01,17:00,jul,1.80%,,1.70%
USD::retail sales ex gas/autos::m/m,2008-08-01,17:00,jul,0.20%,,0.40%
USD::richmond manufacturing shipments::none,2008-08-01,17:00,jul,-17.00,,-6.00
USD::richmond services index::none,2008-08-01,17:00,jul,-16.00,,-12.00
USD::s&p/cs hpi composite - 20 n.s.a.::m/m,2008-08-01,17:00,jul,-0.80%,,-0.50%
USD::s&p/cs hpi composite - 20 s.a.::m/m,2008-08-01,17:00,jul,-1.70%,,-1.40%
KRW::service sector output::m/m,2008-08-01,17:00,jul,1.30%,,-0.80%
SEK::services pmi::m/m,2008-08-01,17:00,jul,51.60,,53.70
